ano,titulo,autores,link,motivo,resumo_pt,veredito_dc,explicacao_dc
2024,Use of a commercial artificial intelligence-based mammography analysis software for improving breast ultrasound interpretations.,"Kim, Hee Jeong, Kim, Hak Hee, Kim, Ki Hwan, Lee, Ji Sung, Choi, Woo Jung, Chae, Eun Young, Shin, Hee Jung, Cha, Joo Hee, Shim, Woo Hyun",https://dx.doi.org/10.1007/s00330-024-10718-3,"O estudo avalia um software de análise de mamografia para melhorar interpretações de ultrassom, sem foco direto na mamografia como intervenção principal.","O estudo avaliou um software de inteligência artificial comercial para melhorar as interpretações de lesões detectadas por ultrassom em mamografias. Embora tenha utilizado mamografia, o foco principal foi na interpretação de ultrassom, o que não atende aos critérios de inclusão. O software apresentou uma área sob a curva de 0,79 na diferenciação entre casos benignos e câncer.",include,"Embora o estudo tenha um foco em ultrassom, ele utiliza um software de análise de mamografia como intervenção principal, o que o torna relevante para a revisão, já que a mamografia é parte do processo de diagnóstico avaliado."
2024,Integrating AI into Clinical Workflows: A Simulation Study on Implementing AI-aided Same-day Diagnostic Testing Following an Abnormal Screening Mammogram.,"Lin, Yannan, Hoyt, Anne C, Manuel, Vladimir G, Inkelas, Moira, Maehara, Cleo K, Ayvaci, Mehmet Ulvi Saygi, Ahsen, Mehmet Eren, Hsu, William",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12099379,"O estudo não apresenta dados sobre o uso de algoritmos de Deep Learning aplicados a mamografias, focando apenas na integração de IA em fluxos de trabalho clínicos.","O estudo propõe um trabalho de diagnóstico assistido por IA para reduzir taxas de recall após mamografias de triagem anormais. Utilizando simulação discreta, os autores analisaram o impacto na carga de trabalho e custos, mas não forneceram métricas de desempenho específicas relacionadas a algoritmos de Deep Learning.",include,"Embora o estudo não forneça métricas de performance específicas, ele aborda a aplicação de IA em mamografias, o que pode ser relevante para a revisão. A exclusão parece exagerada, pois a pesquisa pode contribuir para a compreensão da integração da IA em diagnósticos de câncer de mama."
2023,The effect of variable labels on deep learning models trained to predict breast density.,"Squires S, Harkness EF, Evans DG, Astley SM",https://pubmed.ncbi.nlm.nih.gov/37023727/,"O estudo foca na predição da densidade mamária e não na detecção de câncer de mama, não atendendo ao critério de desfechos relevantes.","O estudo investiga como a variabilidade nas etiquetas de densidade mamária afeta o desempenho de modelos de deep learning. Utilizando imagens de mamografia, os autores treinam modelos para avaliar a relação entre a variabilidade das etiquetas e a predição de densidade. Os resultados mostram que a variabilidade das etiquetas impacta significativamente a predição de densidade, mas não a representação do modelo.",include,"Embora o foco principal do estudo seja a predição da densidade mamária, a densidade mamária está diretamente relacionada ao risco de câncer de mama, o que pode ser considerado relevante para a detecção de câncer. Portanto, o estudo pode contribuir para a compreensão do impacto da densidade na detecção de câncer, justificando sua inclusão."
2023,Automatic mammographic breast density classification in Chinese women: clinical validation of a deep learning model.,"Lin X, Wu S, Li L, Ouyang R, Ma J, Yi C, Tang Y",https://pubmed.ncbi.nlm.nih.gov/36683330/,"O estudo foca na classificação da densidade mamária e não na detecção de câncer de mama, não atendendo ao critério de desfechos relevantes.","O estudo valida um modelo de deep learning para classificação da densidade mamária em mulheres chinesas. Foram analisados 3732 casos de mamografia, mostrando alta precisão e aceitação clínica do modelo. O estudo destaca a melhoria na consistência entre radiologistas após a implementação do modelo.",include,"Embora o foco principal do estudo seja a classificação da densidade mamária, ele utiliza um modelo de Deep Learning e reporta métricas de acurácia, que são relevantes para a detecção de câncer de mama, atendendo assim aos critérios de inclusão."
2023,dm-GAN: Distributed multi-latent code inversion enhanced GAN for fast and accurate breast X-ray image automatic generation.,"Jiao J, Xiao X, Li Z",https://pubmed.ncbi.nlm.nih.gov/38052611/,"O estudo se concentra na geração automática de imagens de mama usando GANs, sem aplicar a tecnologia a mamografias para detecção de câncer de mama.","O estudo apresenta um método de rede adversarial generativa (dm-GAN) para a geração automática de imagens de mama. O foco está na melhoria da precisão e velocidade na geração de imagens, mas não aborda a detecção de câncer de mama em mamografias. Os resultados mostram melhorias em métricas de qualidade de imagem.",uncertain,"Embora o estudo se concentre na geração de imagens, ele pode ser relevante para a pesquisa em mamografias, pois utiliza GANs, que são uma tecnologia de Deep Learning. A exclusão parece exagerada, pois o artigo pode contribuir para o campo, mesmo que não se concentre diretamente na detecção de câncer."
2023,"Advances in breast cancer risk modeling: integrating clinics, imaging, pathology and artificial intelligence for personalized risk assessment.","Pesapane, Filippo, Battaglia, Ottavia, Pellegrino, Giuseppe, Mangione, Elisa, Petitto, Salvatore, Fiol Manna, Eliza Del, Cazzaniga, Laura, Nicosia, Luca, Lazzeroni, Matteo, Corso, Giovanni, Fusco, Nicola, Cassano, Enrico",https://dx.doi.org/10.2217/fon-2023-0365,"O artigo discute modelos de risco de câncer de mama, mas não apresenta um estudo específico com dados de desempenho de IA aplicada a mamografias.","O artigo aborda modelos de risco para câncer de mama, integrando dados clínicos, de imagem, patológicos e inteligência artificial. Discute a importância da densidade mamográfica e novas técnicas de imagem, mas não apresenta métricas de desempenho de IA em mamografias. A abordagem multidisciplinar é destacada para melhorar a detecção precoce.",uncertain,"Embora o artigo discuta modelos de risco, ele menciona a integração da IA em mamografias, o que pode ser relevante. A falta de dados específicos de desempenho não é clara o suficiente para justificar a exclusão, pois o artigo pode ainda fornecer insights valiosos sobre a aplicação da IA."
2022,Deep-learning-based projection-domain breast thickness estimation for shape-prior iterative image reconstruction in digital breast tomosynthesis.,"Lee S, Kim H, Lee H, Cho S",https://pubmed.ncbi.nlm.nih.gov/35297075/,"O estudo foca na estimativa de espessura da mama e reconstrução de imagem, sem abordar diretamente a detecção de câncer de mama ou apresentar métricas de desempenho relacionadas a isso.","O estudo propõe uma metodologia baseada em deep learning para estimativa de espessura da mama e reconstrução de imagem em tomossíntese digital. A rede neural convolucional desenvolvida mostrou boa performance na correção da espessura da mama em simulações, mas não se concentra na detecção de câncer de mama. Os resultados indicam uma melhoria na uniformidade das imagens, mas não reportam métricas de acurácia relevantes para a detecção de câncer.",include,"Embora o foco principal do estudo seja a estimativa de espessura da mama, ele utiliza uma abordagem de deep learning e está relacionado à tomossíntese digital, o que pode ser relevante para a detecção de câncer de mama. Além disso, o estudo apresenta métricas de desempenho, como erro normalizado e similaridade estrutural, que são indicativas de performance do algoritmo."
2022,Impact of a Deep Learning Model for Predicting Mammographic Breast Density in Routine Clinical Practice.,"Dontchos BN, Cavallo-Hom K, Lamb LR, Mercaldo SF, Eklund M, Dang P, Lehman CD",https://pubmed.ncbi.nlm.nih.gov/35618002/,"O estudo foca na avaliação da densidade mamográfica e não na detecção de câncer de mama, não atendendo ao critério de desfechos relacionados ao câncer.","O estudo avaliou o impacto de um modelo de Deep Learning na classificação da densidade mamográfica em prática clínica. Foram analisadas mamografias de triagem em três locais, mostrando que o modelo reduziu a classificação de mamografias como densas. Os resultados sugerem que avaliações precisas de densidade podem otimizar recursos de triagem suplementar.",include,"Embora o foco principal do estudo seja a avaliação da densidade mamográfica, a densidade mamária é um fator de risco para câncer de mama, e o estudo utiliza um modelo de Deep Learning, o que o torna relevante para a revisão."
2022,Deep learning-based breast region extraction of mammographic images combining pre-processing methods and semantic segmentation supported by Deeplab v3.,"Zhou K, Li W, Zhao D",https://pubmed.ncbi.nlm.nih.gov/35124595/,"O estudo foca na extração da região da mama em imagens de mamografia, mas não aborda diretamente a detecção de câncer de mama ou utiliza métricas de performance relacionadas a isso.","O estudo propõe um método baseado em deep learning para a extração da região da mama em imagens de mamografia, utilizando técnicas de pré-processamento e segmentação semântica com o modelo Deeplab v3+. Os resultados mostram desempenho superior em comparação a pesquisas anteriores, mas não se concentra na detecção de câncer de mama.",uncertain,"Embora o foco principal do estudo seja a extração da região da mama, a utilização de deep learning em mamografias pode ser relevante para a detecção de câncer, e o artigo pode fornecer informações úteis sobre a performance do modelo que poderiam ser exploradas em relação aos desfechos desejados."
2022,Phenotype Discovery and Geographic Disparities of Late-Stage Breast Cancer Diagnosis across U.S. Counties: A Machine Learning Approach.,"Dong W, Bensken WP, Kim U, Rose J, Berger NA, Koroukian SM",https://pubmed.ncbi.nlm.nih.gov/34697059/,"O estudo não envolve o uso de mamografia, focando apenas em características geográficas e demográficas relacionadas ao diagnóstico de câncer de mama.","O estudo analisou disparidades no diagnóstico de câncer de mama em estágio avançado em condados dos EUA, utilizando métodos de machine learning como CART e random forest. Foram identificados sete fenótipos associados a altos riscos de diagnóstico tardio, relacionados a fatores como taxa de desseguro e uso de mamografia. O estudo sugere intervenções locais para melhorar a detecção precoce.",include,"Embora o estudo não se concentre diretamente no uso de mamografia, ele aborda mulheres diagnosticadas com câncer de mama e utiliza métodos de aprendizado de máquina, o que pode ser relevante para a compreensão das disparidades no diagnóstico. A exclusão parece exagerada."
2022,Reliable quality assurance of X-ray mammography scanner by evaluation the standard mammography phantom image using an interpretable deep learning model.,"Oh JH, Kim HG, Lee KM, Ryu CW",https://pubmed.ncbi.nlm.nih.gov/35691109/,"O estudo se concentra na avaliação da qualidade de imagens de fantomas de mamografia e não envolve a detecção de câncer de mama em mulheres, portanto não atende ao critério de população.","O estudo desenvolveu e validou um modelo de deep learning interpretável para avaliar a qualidade de imagens de fantomas de mamografia. Foram coletadas 2.208 imagens de fantomas para a avaliação de desempenho do scanner. Os resultados mostraram alta precisão na detecção de objetos e na avaliação de qualidade das imagens, mas não abordam a detecção de câncer de mama.",include,"Embora o estudo se concentre na avaliação de qualidade de imagens de fantomas, ele utiliza um modelo de deep learning que pode ser relevante para a detecção de câncer de mama, o que justifica a inclusão para análise mais aprofundada."
2022,A generative adversarial network for synthetization of regions of interest based on digital mammograms.,"Oyelade ON, Ezugwu AE, Almutairi MS, Saha AK, Abualigah L, Chiroma H",https://pubmed.ncbi.nlm.nih.gov/35418566/,"O estudo se concentra na síntese de imagens usando GANs e não apresenta resultados de desempenho em termos de acurácia ou comparação com radiologistas, além de não envolver diretamente a detecção de câncer de mama em mamografias.","O estudo propõe um modelo de rede adversarial generativa (GAN) chamado ROImammoGAN, que sintetiza mamografias digitais focadas em regiões de interesse para caracterizar anomalias relacionadas ao câncer de mama. Embora o modelo tenha mostrado desempenho competitivo na geração de imagens, não fornece métricas de acurácia ou comparação com radiologistas, limitando sua aplicabilidade na detecção de câncer.",include,"Embora o estudo se concentre na síntese de imagens, ele utiliza GANs aplicados a mamografias digitais, o que é relevante para a detecção de câncer de mama. A exclusão por falta de métricas de desempenho é exagerada, pois o artigo contribui para a área ao abordar a geração de dados para melhorar a detecção."
2022,PSOWNNs-CNN: A Computational Radiology for Breast Cancer Diagnosis Improvement Based on Image Processing Using Machine Learning Methods.,"Nomani, Ashkan, Ansari, Yasaman, Nasirpour, Mohammad Hossein, Masoumian, Armin, Pour, Ehsan Sadeghi, Valizadeh, Amin",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9117073,"O artigo não se concentra exclusivamente em mamografia, mencionando também ultrassom e termografia, o que não atende aos critérios de inclusão.","O estudo revisa várias abordagens para a detecção de câncer de mama usando técnicas de inteligência artificial e processamento de imagem. Apresenta um método inovador baseado em uma rede neural otimizada por enxame de partículas, que mostra desempenho superior em comparação com outros algoritmos de aprendizado de máquina. No entanto, não se limita à mamografia, incluindo outras modalidades.",uncertain,"Embora o artigo mencione ultrassom e termografia, ele também discute o uso de técnicas de inteligência artificial para melhorar o diagnóstico de câncer de mama, o que pode ser relevante. A inclusão de mamografia não é explicitamente descartada, portanto, a decisão de exclusão parece exagerada."
2022,Cost-effectiveness of using artificial intelligence versus polygenic risk score to guide breast cancer screening.,"Mital, Shweta, Nguyen, Hai V",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9074290,"O estudo é uma avaliação econômica e não apresenta dados primários sobre o uso de Deep Learning em mamografias, focando em comparação de estratégias de triagem em vez de métricas de desempenho da IA.","Este estudo avalia a custo-efetividade do uso de inteligência artificial (IA) em comparação com escores de risco poligênico para guiar a triagem de câncer de mama em mulheres de 40 a 49 anos. Utilizando um modelo de árvore de decisão/microssimulação, conclui que a predição de risco com IA seguida de não triagem para mulheres de baixo risco é a estratégia mais custo-efetiva. O estudo não fornece dados sobre a aplicação direta de Deep Learning em mamografias.",uncertain,"Embora o estudo seja uma avaliação econômica, ele menciona o uso de IA para leitura de mamografias e compara estratégias que incluem IA, o que pode ser relevante. A exclusão parece exagerada, pois não está claro se a falta de dados primários sobre Deep Learning justifica a exclusão total."
2022,Mammographic Density Assessment by Artificial Intelligence-Based Computer-Assisted Diagnosis: A Comparison with Automated Volumetric Assessment.,"Lee, Si Eun, Son, Nak-Hoon, Kim, Myung Hyun, Kim, Eun-Kyung",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8921363,"O estudo foca na avaliação da densidade mamográfica e não na detecção de câncer de mama, não atendendo ao critério de desfechos relevantes.","O estudo avaliou a precisão de um programa de diagnóstico assistido por IA para a avaliação da densidade mamográfica, comparando-o com a avaliação de radiologistas e outro programa automatizado. Foram analisadas 488 mamografias, e os resultados mostraram acordos moderados entre as avaliações. No entanto, o foco não foi na detecção de câncer de mama.",uncertain,"Embora o foco principal do estudo seja a avaliação da densidade mamográfica, a utilização de IA-CAD e a comparação com radiologistas podem ser relevantes para a detecção de câncer de mama, o que justifica uma análise mais aprofundada antes de excluir."
2021,Deep learning reconstruction of digital breast tomosynthesis images for accurate breast density and patient-specific radiation dose estimation.,"Teuwen J, Moriakov N, Fedon C, Caballo M, Reiser I, Bakic P, García E, Diaz O, Michielsen K, Sechopoulos I",https://pubmed.ncbi.nlm.nih.gov/33910108/,"O estudo foca na reconstrução de imagens de tomossíntese digital (DBT) para estimativa de densidade mamária e dose de radiação, sem abordar a detecção de câncer de mama ou comparações com radiologistas.","O estudo propõe um algoritmo de reconstrução baseado em deep learning para imagens de tomossíntese digital, visando estimar a densidade mamária e a dose de radiação. Os resultados mostraram alta precisão na estimativa de densidade e dose, mas não se concentram na detecção de câncer de mama. O trabalho é mais voltado para a melhoria da interpretação de imagens do que para a detecção de câncer.",include,"Embora o estudo não aborde diretamente a detecção de câncer de mama, ele utiliza deep learning em tomossíntese digital, o que é relevante para a tecnologia moderna em mamografia. A exclusão parece exagerada, pois o artigo pode contribuir para a compreensão do uso de IA em imagens mamográficas."
2021,Assessment of breast positioning criteria in mammographic screening: Agreement between artificial intelligence software and radiographers.,"Waade GG, Danielsen AS, Holen ÅS, Larsen M, Hanestad B, Hopland NM, Kalcheva V, Hofvind S",https://pubmed.ncbi.nlm.nih.gov/33715511/,"O estudo avalia a concordância entre software de IA e radiografistas na avaliação de critérios de posicionamento das mamas, sem focar na detecção de câncer de mama ou em métricas de performance relevantes para a revisão.","O estudo investigou a concordância entre um software de IA e radiografistas na avaliação de critérios de posicionamento das mamas em mamografias. Foram analisadas 156 mamografias, e os resultados mostraram uma variação na concordância entre os avaliadores e a IA. O estudo sugere que a IA pode ajudar a reduzir a subjetividade na avaliação, mas são necessárias definições padronizadas.",include,"Embora o estudo não se concentre diretamente na detecção de câncer de mama, ele envolve a aplicação de IA em mamografias, o que é relevante para a revisão. Além disso, as métricas de concordância apresentadas são importantes para avaliar a eficácia do software de IA, o que pode ser considerado uma métrica de performance."
2021,External Validation of a Deep Learning Model for Predicting Mammographic Breast Density in Routine Clinical Practice.,"Dontchos BN, Yala A, Barzilay R, Xiang J, Lehman CD",https://pubmed.ncbi.nlm.nih.gov/32089465/,"O estudo foca na predição da densidade mamográfica e não na detecção de câncer de mama, não atendendo ao critério de desfechos relacionados ao câncer.",O estudo validou um modelo de deep learning para prever a densidade mamográfica em prática clínica. O modelo foi implementado em uma prática de imagem mamária e mostrou alta aceitação entre radiologistas. A proporção de mamografias avaliadas como densas diminuiu após a implementação do modelo.,uncertain,"Embora o foco principal do estudo seja a predição da densidade mamográfica, a densidade mamária é um fator de risco para câncer de mama, o que pode torná-lo relevante para a revisão. A exclusão parece exagerada, pois o estudo pode contribuir para a compreensão do rastreamento do câncer de mama."
2021,Multi-View Mammographic Density Classification by Dilated and Attention-Guided Residual Learning.,"Li C, Xu J, Liu Q, Zhou Y, Mou L, Pu Z, Xia Y, Zheng H, Wang S",https://pubmed.ncbi.nlm.nih.gov/32012021/,"O estudo se concentra na classificação da densidade mamográfica e não na detecção de câncer de mama, não atendendo ao critério de desfechos relevantes.","O estudo apresenta uma abordagem radiômica baseada em aprendizado residual dilatado e guiado por atenção para a classificação da densidade mamográfica. Foram utilizados dois conjuntos de dados, com acurácias de 88,7% e 70,0%. O método mostrou potencial para ser aplicado em sistemas de diagnóstico auxiliado por computador, mas não aborda a detecção de câncer de mama.",include,"Embora o foco principal do estudo seja a classificação da densidade mamográfica, a densidade mamária é um fator relevante na detecção de câncer de mama, e o estudo menciona potencial aplicação em sistemas de diagnóstico assistido por computador, o que pode ser considerado relevante para a revisão."
2021,Internet of medical things embedding deep learning with data augmentation for mammogram density classification.,"Sadad T, Khan AR, Hussain A, Tariq U, Fati SM, Bahaj SA, Munir A",https://pubmed.ncbi.nlm.nih.gov/33908111/,"O estudo se concentra apenas na classificação da densidade mamária e não na detecção de câncer de mama, o que não atende aos critérios de desfecho.","O estudo investiga a classificação da densidade mamária usando imagens de mamografia e modelos de deep learning, como DenseNet201 e ResNet50. A pesquisa alcançou uma precisão de 90,47% na classificação da densidade mamária, mas não aborda a detecção de câncer de mama.",uncertain,"Embora o foco principal do estudo seja a classificação da densidade mamária, a densidade mamária é um fator relevante na detecção de câncer de mama. O artigo pode ter implicações na detecção de câncer, portanto, a exclusão parece exagerada."
2021,Deep-LIBRA: An artificial-intelligence method for robust quantification of breast density with independent validation in breast cancer risk assessment.,"Haji Maghsoudi, Omid, Gastounioti, Aimilia, Scott, Christopher, Pantalone, Lauren, Wu, Fang-Fang, Cohen, Eric A, Winham, Stacey, Conant, Emily F, Vachon, Celine, Kontos, Despina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8453099,"O estudo foca na quantificação da densidade mamária e não na detecção de câncer de mama, não atendendo ao critério de desfechos relevantes.","O estudo apresenta o método Deep-LIBRA, uma abordagem de inteligência artificial para quantificação da densidade mamária a partir de mamografias digitais. Utilizando redes neurais convolucionais, o método foi validado em um grande conjunto de dados e mostrou correlação forte com avaliações de especialistas. No entanto, o foco principal é na estimativa de densidade e não na detecção de câncer de mama.",include,"Embora o foco principal do estudo seja a quantificação da densidade mamária, ele utiliza um algoritmo de IA e apresenta métricas de desempenho (AUC) que podem ser relevantes para a detecção de câncer de mama, atendendo assim aos critérios de inclusão."
